gene_id,disease_id,source_gwas_year,source_gwas_gene,hop
64506,D015212,2012,80315,2
64601,D015212,2007,55054,2
64689,D015212,2007,55054,2
64750,D015212,2008,4485,2
64754,D015212,2016,9739,2
64798,D015212,2012,5579,2
64802,D015212,2008,144811,2
64805,D015212,2012,5579,2
64837,D015212,2010,4088,2
64900,D015212,2012,5579,2
64902,D015212,2013,8854,2
64926,D015212,2011,4046,2
65018,D015212,2010,7332,2
65082,D015212,2007,55054,2
65108,D015212,2010,64170,2
65125,D015212,2012,5579,2
65220,D015212,2012,5579,2
65266,D015212,2012,5579,2
65267,D015212,2012,5579,2
65268,D015212,2012,5579,2
65944,D015212,2010,781,2
66004,D015212,2012,3717,2
79026,D015212,2016,5962,2
79054,D015212,2010,781,2
79077,D015212,2008,144811,2
79168,D015212,2012,3717,2
79178,D015212,2012,114,2
79184,D015212,2007,345611,2
79290,D015212,2010,781,2
79295,D015212,2010,781,2
79296,D015212,2010,781,2
79310,D015212,2010,781,2
79317,D015212,2010,781,2
79324,D015212,2010,781,2
79334,D015212,2010,781,2
79339,D015212,2010,781,2
79345,D015212,2010,781,2
79346,D015212,2010,781,2
79365,D015212,2012,6097,2
79473,D015212,2010,781,2
79482,D015212,2010,781,2
79490,D015212,2010,781,2
79501,D015212,2010,781,2
79541,D015212,2010,781,2
79544,D015212,2010,781,2
79549,D015212,2010,781,2
79594,D015212,2007,55054,2
79602,D015212,2016,6794,2
79627,D015212,2008,6774,2
79639,D015212,2010,4088,2
79644,D015212,2013,8854,2
79646,D015212,2012,114,2
79651,D015212,2015,4851,2
79658,D015212,2014,9223,2
79660,D015212,2012,1326,2
79671,D015212,2006,64127,2
79709,D015212,2016,9739,2
79718,D015212,2014,9223,2
79723,D015212,2016,9739,2
79778,D015212,2014,9223,2
79784,D015212,2016,5962,2
79792,D015212,2007,345611,2
79813,D015212,2010,781,2
79816,D015212,2017,896,2
79852,D015212,2013,8854,2
79861,D015212,2012,5579,2
79924,D015212,2011,3375,2
79966,D015212,2016,2194,2
80025,D015212,2012,114,2
80142,D015212,2008,6774,2
80143,D015212,2008,6774,2
80150,D015212,2016,4843,2
80168,D015212,2015,2581,2
80201,D015212,2008,6774,2
80308,D015212,2015,2355,2
80310,D015212,2008,4485,2
80319,D015212,2015,4851,2
80326,D015212,2015,51684,2
80339,D015212,2015,2581,2
80347,D015212,2012,114,2
80380,D015212,2016,55012,2
80736,D015212,2015,6583,2
80854,D015212,2008,6774,2
81027,D015212,2012,5579,2
81029,D015212,2015,51684,2
81030,D015212,2008,6774,2
81050,D015212,2010,781,2
81061,D015212,2010,781,2
81099,D015212,2010,781,2
81127,D015212,2010,781,2
81168,D015212,2010,781,2
81169,D015212,2010,781,2
81248,D015212,2010,781,2
81282,D015212,2010,781,2
81285,D015212,2010,781,2
81300,D015212,2010,781,2
81309,D015212,2010,781,2
81318,D015212,2010,781,2
81327,D015212,2010,781,2
81328,D015212,2010,781,2
81341,D015212,2010,781,2
81392,D015212,2010,781,2
81399,D015212,2010,781,2
81439,D015212,2010,781,2
81442,D015212,2010,781,2
81448,D015212,2010,781,2
81458,D015212,2010,781,2
81466,D015212,2010,781,2
81469,D015212,2010,781,2
81470,D015212,2010,781,2
81472,D015212,2010,781,2
81553,D015212,2009,2212,2
81607,D015212,2008,6774,2
81624,D015212,2020,5906,2
81696,D015212,2010,781,2
81697,D015212,2010,781,2
81797,D015212,2010,781,2
81839,D015212,2015,4851,2
81849,D015212,2010,2524,2
81858,D015212,2006,64127,2
81873,D015212,2016,5962,2
83447,D015212,2008,120892,2
83549,D015212,2012,114,2
83594,D015212,2008,144811,2
83605,D015212,2014,9223,2
83660,D015212,2008,6774,2
83667,D015212,2011,11315,2
83706,D015212,2012,5579,2
83729,D015212,2010,4088,2
83734,D015212,2006,64127,2
83852,D015212,2016,9739,2
84002,D015212,2010,2524,2
84105,D015212,2008,6774,2
84152,D015212,2010,781,2
84254,D015212,2012,114,2
84309,D015212,2010,7148,2
84444,D015212,2016,9739,2
84445,D015212,2014,9223,2
84448,D015212,2009,2212,2
84451,D015212,2012,1326,2
84513,D015212,2012,5579,2
84532,D015212,2015,50,2
84552,D015212,2016,6794,2
84612,D015212,2016,6794,2
84617,D015212,2012,5579,2
84620,D015212,2010,2524,2
84649,D015212,2015,2581,2
84674,D015212,2006,64127,2
84693,D015212,2016,2194,2
84735,D015212,2016,4843,2
84787,D015212,2016,9739,2
84790,D015212,2012,5579,2
84867,D015212,2009,2212,2
84868,D015212,2009,2212,2
84869,D015212,2016,2194,2
84876,D015212,2010,781,2
84883,D015212,2011,11315,2
84938,D015212,2007,55054,2
84971,D015212,2007,55054,2
85315,D015212,2012,3460,2
85363,D015212,2010,64170,2
85366,D015212,2010,781,2
85409,D015212,2015,4851,2
85417,D015212,2008,6774,2
85464,D015212,2015,4772,2
85477,D015212,2017,5336,2
89780,D015212,2015,51684,2
89790,D015212,2012,3717,2
89801,D015212,2012,1326,2
89846,D015212,2012,5579,2
89849,D015212,2007,55054,2
89941,D015212,2015,23048,2
89953,D015212,2010,4088,2
90226,D015212,2011,2768,2
90249,D015212,2008,6774,2
90423,D015212,2008,4485,2
90665,D015212,2014,9223,2
90673,D015212,2012,1326,2
90809,D015212,2012,3460,2
91543,D015212,2008,6774,2
91584,D015212,2009,2212,2
91653,D015212,2015,51684,2
91734,D015212,2015,79947,2
91807,D015212,2010,781,2
91862,D015212,2012,5579,2
91937,D015212,2009,2212,2
92483,D015212,2008,6774,2
92552,D015212,2009,11273,2
92579,D015212,2008,6774,2
92610,D015212,2012,4790,2
93100,D015212,2008,144811,2
93166,D015212,2016,9739,2
93408,D015212,2010,781,2
93432,D015212,2015,2581,2
94030,D015212,2016,6464,2
94274,D015212,2010,781,2
103910,D015212,2010,781,2
112483,D015212,2008,144811,2
112574,D015212,2012,3460,2
112609,D015212,2016,2776,2
112714,D015212,2012,5579,2
113091,D015212,2011,2768,2
113146,D015212,2016,5962,2
113457,D015212,2012,5579,2
114112,D015212,2011,11315,2
114131,D015212,2011,2768,2
114786,D015212,2008,6789,2
114907,D015212,2008,6774,2
115024,D015212,2012,114,2
115201,D015212,2007,55054,2
115650,D015212,2012,1326,2
116071,D015212,2012,3717,2
116150,D015212,2015,79947,2
116255,D015212,2015,2581,2
116442,D015212,2015,23048,2
116443,D015212,2010,781,2
116444,D015212,2010,781,2
116986,D015212,2011,2768,2
117145,D015212,2012,1326,2
117178,D015212,2014,9223,2
117283,D015212,2012,253430,2
117581,D015212,2009,3912,2
118788,D015212,2009,2212,2
119391,D015212,2011,11315,2
119548,D015212,2015,2581,2
119678,D015212,2010,781,2
119679,D015212,2010,781,2
119682,D015212,2010,781,2
119687,D015212,2010,781,2
119692,D015212,2010,781,2
119694,D015212,2010,781,2
119695,D015212,2010,781,2
119749,D015212,2010,781,2
119764,D015212,2010,781,2
119765,D015212,2010,781,2
119772,D015212,2010,781,2
119774,D015212,2010,781,2
120065,D015212,2010,781,2
120066,D015212,2010,781,2
120586,D015212,2010,781,2
120775,D015212,2010,781,2
120776,D015212,2010,781,2
120787,D015212,2010,781,2
120793,D015212,2010,781,2
120796,D015212,2010,781,2
121129,D015212,2010,781,2
121130,D015212,2010,781,2
121275,D015212,2010,781,2
121364,D015212,2010,781,2
122011,D015212,2010,781,2
122042,D015212,2012,5579,2
122481,D015212,2008,144811,2
122622,D015212,2008,144811,2
122740,D015212,2010,781,2
122742,D015212,2010,781,2
122748,D015212,2010,781,2
122876,D015212,2008,6774,2
123720,D015212,2016,5962,2
124044,D015212,2011,4046,2
124404,D015212,2015,23048,2
124538,D015212,2010,781,2
124583,D015212,2008,144811,2
124872,D015212,2010,2524,2
125958,D015212,2010,781,2
125962,D015212,2010,781,2
125963,D015212,2010,781,2
126328,D015212,2010,781,2
126370,D015212,2010,781,2
126541,D015212,2010,781,2
126961,D015212,2012,4790,2
126969,D015212,2015,6583,2
127059,D015212,2010,781,2
127062,D015212,2010,781,2
127064,D015212,2010,781,2
127066,D015212,2010,781,2
127068,D015212,2010,781,2
127069,D015212,2010,781,2
127074,D015212,2010,781,2
127077,D015212,2010,781,2
127124,D015212,2008,4485,2
127281,D015212,2008,6774,2
127385,D015212,2010,781,2
127550,D015212,2015,2581,2
127608,D015212,2010,781,2
127623,D015212,2010,781,2
128178,D015212,2012,4790,2
128239,D015212,2009,2212,2
128360,D015212,2010,781,2
128366,D015212,2010,781,2
128367,D015212,2010,781,2
128368,D015212,2010,781,2
128371,D015212,2010,781,2
128372,D015212,2010,781,2
129607,D015212,2008,144811,2
129642,D015212,2012,5579,2
130075,D015212,2010,781,2
130574,D015212,2012,3717,2
130576,D015212,2012,3717,2
130589,D015212,2008,6774,2
131405,D015212,2008,6774,2
131870,D015212,2008,144811,2
131873,D015212,2009,3912,2
131890,D015212,2011,2768,2
132864,D015212,2012,80315,2
132884,D015212,2015,51684,2
133522,D015212,2016,2194,2
133686,D015212,2012,5579,2
134083,D015212,2010,781,2
134526,D015212,2016,2194,2
135152,D015212,2010,2524,2
135924,D015212,2010,781,2
135941,D015212,2010,781,2
135946,D015212,2010,781,2
135948,D015212,2010,781,2
137075,D015212,2015,10758,2
137362,D015212,2008,6774,2
137970,D015212,2008,6774,2
138799,D015212,2010,781,2
138802,D015212,2010,781,2
138803,D015212,2010,781,2
138804,D015212,2010,781,2
138805,D015212,2010,781,2
138881,D015212,2010,781,2
138882,D015212,2010,781,2
138883,D015212,2010,781,2
139341,D015212,2007,55054,2
139420,D015212,2010,781,2
139760,D015212,2008,6774,2
140465,D015212,2010,781,2
140564,D015212,2010,64170,2
140609,D015212,2007,345611,2
140885,D015212,2012,3717,2
142680,D015212,2012,5579,2
143496,D015212,2010,781,2
143502,D015212,2010,781,2
143503,D015212,2010,781,2
143686,D015212,2011,11315,2
144124,D015212,2010,781,2
144125,D015212,2010,781,2
144165,D015212,2015,4851,2
145482,D015212,2015,5321,2
145957,D015212,2008,4485,2
146433,D015212,2015,3481,2
146664,D015212,2010,2524,2
146850,D015212,2008,4485,2
147700,D015212,2010,4088,2
147746,D015212,2008,6789,2
149461,D015212,2015,10758,2
150572,D015212,2016,9739,2
150681,D015212,2010,781,2
151449,D015212,2010,4088,2
151531,D015212,2008,144811,2
152138,D015212,2019,22861,2
152831,D015212,2008,4485,2
153090,D015212,2010,4088,2
154141,D015212,2012,5579,2
154796,D015212,2016,6794,2
154810,D015212,2016,6794,2
155066,D015212,2008,4485,2
157855,D015212,2010,781,2
158067,D015212,2008,144811,2
158131,D015212,2010,781,2
158835,D015212,2013,8854,2
160065,D015212,2012,3717,2
160287,D015212,2008,6774,2
162998,D015212,2010,781,2
164091,D015212,2012,3460,2
164668,D015212,2010,64170,2
166336,D015212,2015,4851,2
169355,D015212,2007,149233,2
170589,D015212,2008,6774,2
171389,D015212,2019,22861,2
171558,D015212,2012,864,2
192111,D015212,2011,11315,2
196051,D015212,2012,5579,2
196335,D015212,2010,781,2
197259,D015212,2007,345611,2
199713,D015212,2019,22861,2
199746,D015212,2012,4790,2
200186,D015212,2008,6774,2
200315,D015212,2010,64170,2
200316,D015212,2010,64170,2
200895,D015212,2008,6774,2
200959,D015212,2012,5579,2
201633,D015212,2012,10666,2
203068,D015212,2012,5579,2
203228,D015212,2007,55054,2
204962,D015212,2015,6583,2
219417,D015212,2010,781,2
219428,D015212,2010,781,2
219429,D015212,2010,781,2
219431,D015212,2010,781,2
219432,D015212,2010,781,2
219436,D015212,2010,781,2
219437,D015212,2010,781,2
219438,D015212,2010,781,2
219447,D015212,2010,781,2
219453,D015212,2010,781,2
219464,D015212,2010,781,2
219469,D015212,2010,781,2
219473,D015212,2010,781,2
219477,D015212,2010,781,2
219479,D015212,2010,781,2
219482,D015212,2010,781,2
219484,D015212,2010,781,2
219487,D015212,2010,781,2
219493,D015212,2010,781,2
219699,D015212,2008,6774,2
219858,D015212,2010,781,2
219865,D015212,2010,781,2
219869,D015212,2010,781,2
219870,D015212,2010,781,2
219873,D015212,2010,781,2
219874,D015212,2010,781,2
219875,D015212,2010,781,2
219931,D015212,2012,5579,2
219952,D015212,2010,781,2
219954,D015212,2010,781,2
219956,D015212,2010,781,2
219957,D015212,2010,781,2
219958,D015212,2010,781,2
219959,D015212,2010,781,2
219960,D015212,2010,781,2
219965,D015212,2010,781,2
219968,D015212,2010,781,2
219981,D015212,2010,781,2
219982,D015212,2010,781,2
219983,D015212,2010,781,2
219986,D015212,2010,781,2
220074,D015212,2013,8854,2
221178,D015212,2009,2212,2
221357,D015212,2011,11315,2
222545,D015212,2012,253430,2
225689,D015212,2008,6774,2
245972,D015212,2008,4485,2
245973,D015212,2008,4485,2
253152,D015212,2013,8854,2
253260,D015212,2012,5579,2
253558,D015212,2012,5579,2
253959,D015212,2012,1326,2
254783,D015212,2010,781,2
254786,D015212,2010,781,2
254879,D015212,2010,781,2
254973,D015212,2010,781,2
255022,D015212,2016,2776,2
255061,D015212,2016,2776,2
255725,D015212,2010,781,2
256076,D015212,2009,3912,2
256144,D015212,2010,781,2
256148,D015212,2010,781,2
256435,D015212,2010,2524,2
256892,D015212,2010,781,2
257202,D015212,2008,6774,2
257364,D015212,2012,3460,2
257397,D015212,2006,64127,2
259197,D015212,2012,3117,2
259307,D015212,2008,6774,2
260334,D015212,2012,5579,2
260434,D015212,2019,22861,2
282763,D015212,2010,781,2
282770,D015212,2010,781,2
282775,D015212,2010,781,2
283092,D015212,2010,781,2
283093,D015212,2010,781,2
283106,D015212,2012,4790,2
283111,D015212,2010,781,2
283159,D015212,2010,781,2
283160,D015212,2010,781,2
283162,D015212,2010,781,2
283189,D015212,2010,781,2
283209,D015212,2012,114,2
283297,D015212,2010,781,2
283358,D015212,2010,2524,2
283365,D015212,2010,781,2
283446,D015212,2016,5962,2
283455,D015212,2012,8844,2
283617,D015212,2010,781,2
283694,D015212,2010,781,2
284217,D015212,2009,3912,2
284273,D015212,2015,5321,2
284383,D015212,2010,781,2
284433,D015212,2010,781,2
284521,D015212,2010,781,2
284532,D015212,2010,781,2
284654,D015212,2012,84870,2
285220,D015212,2015,2050,2
285659,D015212,2010,781,2
285704,D015212,2010,4088,2
286046,D015212,2008,6789,2
286362,D015212,2010,781,2
286365,D015212,2010,781,2
286410,D015212,2008,6789,2
333932,D015212,2012,4790,2
338442,D015212,2008,6774,2
338662,D015212,2010,781,2
338674,D015212,2010,781,2
338675,D015212,2010,781,2
338707,D015212,2010,2524,2
338751,D015212,2010,781,2
338755,D015212,2010,781,2
339403,D015212,2012,5579,2
339761,D015212,2013,8854,2
339896,D015212,2019,7915,2
339983,D015212,2016,4843,2
340061,D015212,2006,64127,2
340096,D015212,2012,4790,2
340156,D015212,2010,781,2
340419,D015212,2012,84870,2
340811,D015212,2010,781,2
340980,D015212,2010,781,2
341152,D015212,2010,781,2
341276,D015212,2010,781,2
341416,D015212,2010,781,2
341418,D015212,2010,781,2
341568,D015212,2010,781,2
341799,D015212,2010,781,2
342371,D015212,2012,864,2
342538,D015212,2010,781,2
343169,D015212,2010,781,2
343170,D015212,2010,781,2
343171,D015212,2010,781,2
343172,D015212,2010,781,2
343173,D015212,2010,781,2
343406,D015212,2010,781,2
343563,D015212,2010,781,2
343637,D015212,2012,84870,2
343702,D015212,2008,6789,2
345456,D015212,2016,5962,2
345778,D015212,2007,55054,2
346517,D015212,2010,781,2
346525,D015212,2010,781,2
346528,D015212,2010,781,2
346562,D015212,2012,253430,2
346606,D015212,2015,2581,2
347168,D015212,2010,781,2
347169,D015212,2010,781,2
347468,D015212,2010,781,2
347688,D015212,2012,5579,2
347733,D015212,2012,5579,2
349565,D015212,2008,144811,2
353500,D015212,2010,4088,2
353514,D015212,2012,3717,2
373156,D015212,2013,8854,2
374291,D015212,2010,781,2
374659,D015212,2012,114,2
374875,D015212,2013,8854,2
375189,D015212,2016,5962,2
375387,D015212,2010,4088,2
387082,D015212,2011,11315,2
387332,D015212,2010,4261,2
387712,D015212,2012,253430,2
387748,D015212,2010,781,2
387815,D015212,2010,781,2
387893,D015212,2016,9739,2
388761,D015212,2010,781,2
389090,D015212,2010,781,2
389668,D015212,2008,6789,2
389692,D015212,2008,6774,2
390036,D015212,2010,781,2
390037,D015212,2010,781,2
390038,D015212,2010,781,2
390054,D015212,2010,781,2
390058,D015212,2010,781,2
390059,D015212,2010,781,2
390061,D015212,2010,781,2
390063,D015212,2010,781,2
390064,D015212,2010,781,2
390066,D015212,2010,781,2
390067,D015212,2010,781,2
390072,D015212,2010,781,2
390073,D015212,2010,781,2
390075,D015212,2010,781,2
390077,D015212,2010,781,2
390078,D015212,2010,781,2
390079,D015212,2010,781,2
390081,D015212,2010,781,2
390082,D015212,2010,781,2
390083,D015212,2010,781,2
390084,D015212,2010,781,2
390093,D015212,2010,781,2
390113,D015212,2010,781,2
390142,D015212,2010,781,2
390144,D015212,2010,781,2
390148,D015212,2010,781,2
390151,D015212,2010,781,2
390152,D015212,2010,781,2
390154,D015212,2010,781,2
390155,D015212,2010,781,2
390157,D015212,2010,781,2
390162,D015212,2010,781,2
390167,D015212,2010,781,2
390168,D015212,2010,781,2
390174,D015212,2010,781,2
390181,D015212,2010,781,2
390190,D015212,2010,781,2
390191,D015212,2010,781,2
390195,D015212,2010,781,2
390197,D015212,2010,781,2
390199,D015212,2010,781,2
390201,D015212,2010,781,2
390260,D015212,2010,781,2
390261,D015212,2010,781,2
390264,D015212,2010,781,2
390265,D015212,2010,781,2
390271,D015212,2010,781,2
390275,D015212,2010,781,2
390313,D015212,2010,781,2
390321,D015212,2010,781,2
390323,D015212,2010,781,2
390326,D015212,2010,781,2
390327,D015212,2010,781,2
390429,D015212,2010,781,2
390431,D015212,2010,781,2
390432,D015212,2010,781,2
390433,D015212,2010,781,2
390436,D015212,2010,781,2
390437,D015212,2010,781,2
390439,D015212,2010,781,2
390441,D015212,2010,781,2
390442,D015212,2010,781,2
390445,D015212,2010,781,2
390538,D015212,2010,781,2
390648,D015212,2010,781,2
390649,D015212,2010,781,2
390882,D015212,2010,781,2
390883,D015212,2010,781,2
390892,D015212,2010,781,2
391107,D015212,2010,781,2
391109,D015212,2010,781,2
391112,D015212,2010,781,2
391114,D015212,2010,781,2
391121,D015212,2010,781,2
391189,D015212,2010,781,2
391190,D015212,2010,781,2
391191,D015212,2010,781,2
391192,D015212,2010,781,2
391194,D015212,2010,781,2
391195,D015212,2010,781,2
391196,D015212,2010,781,2
391211,D015212,2010,781,2
391769,D015212,2012,4790,2
392133,D015212,2010,781,2
392138,D015212,2010,781,2
392255,D015212,2010,4088,2
392309,D015212,2010,781,2
392376,D015212,2010,781,2
392390,D015212,2010,781,2
392391,D015212,2010,781,2
392392,D015212,2010,781,2
393046,D015212,2010,781,2
399967,D015212,2012,3717,2
399968,D015212,2012,3717,2
401152,D015212,2013,100507027,2
401427,D015212,2010,781,2
401661,D015212,2010,781,2
401665,D015212,2010,781,2
401666,D015212,2010,781,2
401667,D015212,2010,781,2
401992,D015212,2010,781,2
401993,D015212,2010,781,2
401994,D015212,2010,781,2
402135,D015212,2010,781,2
402317,D015212,2010,781,2
403239,D015212,2010,781,2
403244,D015212,2010,781,2
403253,D015212,2010,781,2
403257,D015212,2010,781,2
403273,D015212,2010,781,2
403274,D015212,2010,781,2
403277,D015212,2010,781,2
403278,D015212,2010,781,2
403282,D015212,2010,781,2
403284,D015212,2010,781,2
406892,D015212,2008,4485,2
406899,D015212,2010,4088,2
406900,D015212,2010,4088,2
406901,D015212,2008,6774,2
406904,D015212,2008,4485,2
406905,D015212,2008,4485,2
406907,D015212,2017,896,2
406908,D015212,2017,896,2
406909,D015212,2017,896,2
406910,D015212,2008,4485,2
406911,D015212,2008,4485,2
406912,D015212,2008,4485,2
406913,D015212,2008,6774,2
406928,D015212,2017,896,2
406933,D015212,2010,4088,2
406938,D015212,2012,4790,2
406947,D015212,2008,6774,2
406948,D015212,2008,6774,2
406949,D015212,2008,6774,2
406950,D015212,2008,6774,2
406951,D015212,2008,6774,2
406952,D015212,2012,4790,2
406953,D015212,2011,4046,2
406959,D015212,2012,5579,2
406976,D015212,2008,6774,2
406977,D015212,2008,6774,2
406978,D015212,2008,6774,2
406979,D015212,2014,9223,2
406980,D015212,2014,9223,2
406981,D015212,2014,9223,2
406982,D015212,2010,4088,2
406988,D015212,2008,4485,2
406996,D015212,2014,9223,2
406999,D015212,2012,4790,2
407006,D015212,2010,3659,2
407007,D015212,2014,9223,2
407008,D015212,2011,11315,2
407009,D015212,2010,4088,2
407010,D015212,2008,4485,2
407011,D015212,2008,4485,2
407015,D015212,2014,9223,2
407016,D015212,2014,9223,2
407017,D015212,2014,9223,2
407048,D015212,2014,9223,2
407049,D015212,2014,9223,2
407055,D015212,2008,4485,2
432355,D015212,2012,3717,2
439996,D015212,2008,6774,2
440093,D015212,2012,4790,2
440153,D015212,2010,781,2
440275,D015212,2007,345611,2
440567,D015212,2016,29796,2
440686,D015212,2012,4790,2
441282,D015212,2008,6774,2
441308,D015212,2010,781,2
441478,D015212,2012,864,2
441531,D015212,2008,6774,2
441608,D015212,2010,781,2
441639,D015212,2010,781,2
441669,D015212,2010,781,2
441670,D015212,2010,781,2
441925,D015212,2007,55054,2
441933,D015212,2010,781,2
442184,D015212,2010,781,2
442185,D015212,2010,781,2
442186,D015212,2010,781,2
442191,D015212,2010,781,2
442194,D015212,2010,781,2
442361,D015212,2010,781,2
442903,D015212,2008,4485,2
442918,D015212,2009,3912,2
445329,D015212,2013,8854,2
493869,D015212,2008,6774,2
493911,D015212,2013,8854,2
504189,D015212,2010,781,2
504190,D015212,2010,781,2
504191,D015212,2010,781,2
574032,D015212,2010,4088,2
574033,D015212,2011,4046,2
574447,D015212,2012,4790,2
574461,D015212,2009,3912,2
574467,D015212,2009,3912,2
574473,D015212,2009,3912,2
574476,D015212,2009,3912,2
574484,D015212,2009,3912,2
574493,D015212,2009,3912,2
644672,D015212,2015,10758,2
653166,D015212,2010,781,2
653604,D015212,2012,4790,2
653689,D015212,2011,11315,2
653857,D015212,2016,5962,2
693187,D015212,2008,6789,2
728819,D015212,2010,2524,2
729759,D015212,2010,781,2
730094,D015212,2015,51684,2
100130933,D015212,2013,100507027,2
100132463,D015212,2015,10758,2
100169851,D015212,2012,3717,2
100271927,D015212,2011,4046,2
100288814,D015212,2015,10758,2
100293534,D015212,2007,55054,2
100500809,D015212,2008,4485,2
100506013,D015212,2010,4088,2
100506658,D015212,2008,6774,2
100506742,D015212,2008,6789,2
100526760,D015212,2016,4843,2
100528032,D015212,2017,5336,2
100532726,D015212,2010,781,2
100532736,D015212,2012,4790,2
100533105,D015212,2008,6774,2
100913187,D015212,2010,64170,2
100996758,D015212,2008,6774,2
101927180,D015212,2008,4485,2
102157402,D015212,2008,144811,2
102723475,D015212,2010,781,2
102723532,D015212,2010,781,2
102723796,D015212,2017,896,2
102724560,D015212,2010,1788,2
102724594,D015212,2012,4790,2
102725035,D015212,2012,3717,2
105369274,D015212,2010,781,2
106821730,D015212,2009,2212,2
107984365,D015212,2010,781,2
107987425,D015212,2012,3717,2
107987441,D015212,2012,3717,2
107987462,D015212,2012,3717,2
107987478,D015212,2013,8854,2
107987479,D015212,2013,8854,2
107987545,D015212,2010,781,2
110384692,D015212,2007,55054,2
112268336,D015212,2012,3717,2
112268337,D015212,2012,3717,2
112268340,D015212,2012,3717,2
112268384,D015212,2010,781,2
118568804,D015212,2010,781,2
124906935,D015212,2010,781,2
124907837,D015212,2013,8854,2
124908013,D015212,2012,5579,2
124908015,D015212,2012,5579,2
124908041,D015212,2012,5579,2
125467750,D015212,2008,4485,2
128966576,D015212,2010,781,2
128966580,D015212,2010,781,2
15,D015212,2007,149233,3
30,D015212,2013,8854,3
33,D015212,2008,6774,3
34,D015212,2008,6774,3
35,D015212,2013,8854,3
36,D015212,2015,50,3
37,D015212,2008,6774,3
43,D015212,2008,6774,3
51,D015212,2008,6774,3
86,D015212,2008,6774,3
97,D015212,2013,8854,3
98,D015212,2013,8854,3
162,D015212,2009,2212,3
164,D015212,2009,2212,3
174,D015212,2010,781,3
190,D015212,2010,781,3
210,D015212,2016,4843,3
275,D015212,2008,144811,3
276,D015212,2010,781,3
277,D015212,2010,781,3
278,D015212,2010,781,3
279,D015212,2010,781,3
280,D015212,2010,781,3
290,D015212,2012,4790,3
314,D015212,2008,6774,3
335,D015212,2009,2212,3
338,D015212,2015,3481,3
341,D015212,2012,5579,3
344,D015212,2015,2581,3
350,D015212,2015,2581,3
351,D015212,2012,4790,3
354,D015212,2008,6774,3
358,D015212,2008,6774,3
391,D015212,2012,3717,3
432,D015212,2010,4261,3
433,D015212,2010,4261,3
479,D015212,2012,5579,3
495,D015212,2012,5579,3
496,D015212,2012,5579,3
498,D015212,2012,5579,3
506,D015212,2012,5579,3
509,D015212,2012,5579,3
513,D015212,2012,5579,3
514,D015212,2012,5579,3
515,D015212,2012,5579,3
516,D015212,2012,5579,3
517,D015212,2012,5579,3
518,D015212,2012,5579,3
521,D015212,2012,5579,3
522,D015212,2012,5579,3
539,D015212,2012,5579,3
567,D015212,2009,2212,3
570,D015212,2013,8854,3
580,D015212,2012,1326,3
586,D015212,2015,6821,3
587,D015212,2015,6821,3
593,D015212,2008,6774,3
594,D015212,2008,6774,3
675,D015212,2012,1326,3
680,D015212,2016,2776,3
682,D015212,2008,6789,3
688,D015212,2008,6774,3
706,D015212,2008,120892,3
722,D015212,2007,55054,3
725,D015212,2007,55054,3
795,D015212,2012,5579,3
811,D015212,2009,2212,3
838,D015212,2007,345611,3
890,D015212,2008,6774,3
898,D015212,2008,6774,3
961,D015212,2010,7148,3
990,D015212,2012,4790,3
1036,D015212,2008,6774,3
1045,D015212,2015,3481,3
1053,D015212,2008,6774,3
1103,D015212,2008,6774,3
1118,D015212,2010,2524,3
1134,D015212,2012,3717,3
1135,D015212,2012,3717,3
1138,D015212,2012,3717,3
1140,D015212,2012,3717,3
1142,D015212,2012,3717,3
1144,D015212,2012,3717,3
1145,D015212,2012,3717,3
1146,D015212,2012,3717,3
1152,D015212,2016,4843,3
1158,D015212,2016,4843,3
1159,D015212,2016,4843,3
1160,D015212,2016,4843,3
1174,D015212,2009,2212,3
1325,D015212,2008,6774,3
1327,D015212,2008,6774,3
1329,D015212,2008,6774,3
1337,D015212,2008,6774,3
1339,D015212,2008,6774,3
1340,D015212,2008,6774,3
1345,D015212,2008,6774,3
1346,D015212,2008,6774,3
1347,D015212,2008,6774,3
1349,D015212,2008,6774,3
1350,D015212,2008,6774,3
1351,D015212,2008,6774,3
1352,D015212,2011,11315,3
1356,D015212,2011,11315,3
1438,D015212,2008,6774,3
1572,D015212,2008,6774,3
1582,D015212,2011,11315,3
1583,D015212,2008,6774,3
1589,D015212,2008,6774,3
1593,D015212,2011,11315,3
1605,D015212,2009,3912,3
1621,D015212,2008,6774,3
1629,D015212,2013,8854,3
1638,D015212,2009,2212,3
1717,D015212,2015,2581,3
1718,D015212,2010,781,3
1723,D015212,2008,144811,3
1738,D015212,2008,144811,3
1741,D015212,2008,4485,3
1743,D015212,2015,50,3
1759,D015212,2008,6774,3
1767,D015212,2008,6774,3
1768,D015212,2008,6774,3
1769,D015212,2008,6774,3
1770,D015212,2008,6774,3
1785,D015212,2008,6774,3
1807,D015212,2013,8854,3
1870,D015212,2007,149233,3
1871,D015212,2007,149233,3
1874,D015212,2008,6774,3
1875,D015212,2008,6774,3
1962,D015212,2015,50,3
1977,D015212,2009,2212,3
2054,D015212,2010,781,3
2103,D015212,2014,5788,3
2235,D015212,2010,4088,3
2242,D015212,2009,2212,3
2271,D015212,2015,50,3
2305,D015212,2012,4790,3
2319,D015212,2020,5906,3
2346,D015212,2016,4843,3
2356,D015212,2008,6774,3
2395,D015212,2011,11315,3
